transaction_id,customer_id,product_id,amount,payment_mode,date,name,age,gender,city,income,product_name,category,price,stock,purchased,days_since_last_purchase,product_id_numeric,transaction_id_numeric,gender_label,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Mumbai,city_Pune,city_Surat,city_nan,amount_binned,amount_binned_quantile,amount_binned_kmeans,amount_binarized,customers_per_product,amount_log,amount_sqrt,amount_reciprocal,amount_yeojohnson,income_binned,frequent_buyer
T06489,-0.04331029333160452,P046,-1.022701063519353,UPI,2025-08-18,Neha,0.184793166173568,Female,Mumbai,1.3825221132193581,Earphones,Wearable,-0.6343323632288914,-1.6263572781609574,0.22773711809756345,248.0,46.0,6489.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.16,,,-0.9778028358125951,-1.0737527461972118,4.0,0
T06490,1.0906515819657798,P031,-0.463775386089848,UPI,2025-10-11,Isha,-0.06282435271704932,Male,Chennai,-0.7858706429039708,Keyboard,Accessories,-0.36828013558868267,-0.3211300006479802,0.22773711809756345,194.0,31.0,6490.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.6232021498881734,,-2.1562161990673,-0.4755295609973725,1.0,0
T06491,0.32100363840097024,P020,-0.2242358100486316,Debit Card,2025-05-02,Riya,-1.4659902930972142,Female,Hyderabad,-0.03177388891611218,USB Cable,Audio,1.4032729641915873,-0.5898532636653578,0.22773711809756345,356.0,20.0,6491.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.2539066839081247,,-4.459591000336129,-0.227146777340357,2.0,0
T06492,0.2799835583013101,P011,1.3886640019622254,Cash,2025-03-02,Neha,-1.0532944282795187,Male,Delhi,-0.8581742809161066,Smart Watch,Electronics,-1.243059860069689,0.9073192017171747,0.22773711809756345,417.0,11.0,6492.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8707342146525839,1.1784158866725387,0.7201166002106754,1.3067314353429567,1.0,1
T06493,-0.7566425337087451,P038,0.7518081157939781,Cash,2025-07-23,Rohit,-1.2183727742065968,Female,Bangalore,-1.241183998199076,Smart Watch,Electronics,0.05030870256524577,1.367987652604108,0.22773711809756345,274.0,38.0,6493.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.560648463567481,0.8670686915083361,1.3301266358516175,0.7241225171488979,0.0,1
T06494,-0.7893195466694913,P049,0.5780620766387491,Credit Card,2025-09-07,Neha,-0.6405985634618231,Male,Bangalore,1.6570507883326688,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,0.22773711809756345,228.0,49.0,6494.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,85.16,0.45619756045775767,0.7603039370138426,1.7299180144141209,0.5609346825453785,4.0,1
T06495,-0.13369352066983872,P038,0.4656381689500716,UPI,,Meera,0.26733233913710713,Male,Hyderabad,-1.7086758855868127,Smart Watch,Electronics,0.05030870256524577,1.367987652604108,0.22773711809756345,,38.0,6495.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.3822907578232766,0.6823768525895875,2.1475902674388934,0.4541713718806911,0.0,1
T06496,-0.5327702321478882,P046,-0.7160904061865959,UPI,2025-08-09,Diya,1.5054199335901939,Male,Pune,1.2525495438274084,Earphones,Wearable,-0.6343323632288914,-1.6263572781609574,0.22773711809756345,257.0,46.0,6496.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.259099423142147,,-1.3964717185152056,-0.742635725532406,4.0,0
T06497,1.0239070448544685,P028,-0.6183582591617797,Cash,2025-03-13,Isha,0.6800282039548027,Male,Mumbai,0.017042580060234236,Keyboard,Electronics,-0.4314231976152922,1.022486314438908,0.22773711809756345,406.0,28.0,6497.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.9632729616420147,,-1.6171854832460333,-0.6385578097221815,2.0,0
T06498,-1.6055496150932371,P013,0.37173865514191473,UPI,2025-05-22,,-1.6310686390242923,Female,Chennai,-1.3283781943580848,Speaker,Audio,-1.2302893531429588,-0.16757385035233582,0.22773711809756345,336.0,13.0,6498.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.3160790265687585,0.6097037437493021,2.690061918229177,0.3642264301051288,0.0,1
T06499,1.6517228470577414,P037,1.9281140935991135,Cash,2025-03-13,Riya,0.01971482024648979,Female,Hyderabad,0.1904587366229575,Earphones,Accessories,-0.056821661097878284,0.3698726756824195,-4.391027726853016,406.0,37.0,6499.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0743585617330347,1.3885654804866472,0.5186415074024412,1.7851228039590532,2.0,1
T06500,-0.7086698976599901,P015,-0.49252013521479393,Cash,2025-09-17,Riya,-1.4659902930972142,Female,Delhi,-0.04630625494261363,USB Cable,Accessories,1.3160078335255987,1.5215438028997523,0.22773711809756345,218.0,15.0,6500.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.6782982441533667,,-2.0303738440397474,-0.505690881595177,2.0,0
T06501,-0.2859544959550179,P017,-0.1354464738626874,Cash,2025-04-26,Sneha,-0.22790269864412754,,Mumbai,1.4695116281667258,Speaker,Electronics,0.68032037761726,-0.5130751885175356,0.22773711809756345,362.0,17.0,6501.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,85.16,-0.14554206005852996,,-7.382990285535795,-0.13653360252731772,4.0,0
T06502,-1.2148159707541015,P041,0.7166756446412663,Credit Card,2025-10-05,Ananya,1.0927240687724982,Male,Mumbai,0.7221181838601056,Mouse,Audio,1.4238476697957634,0.9457082392910858,0.22773711809756345,200.0,41.0,6502.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.5403896558819755,0.8465669758744823,1.3953313571316062,0.6912922134977373,3.0,1
T06503,0.5608668186447456,P026,-0.7531391939476374,UPI,2025-06-30,Karan,0.1022539932100289,,Delhi,1.220721615417254,Mouse,Electronics,-0.7911258093848544,-1.1656888272740242,0.22773711809756345,297.0,26.0,6503.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.3989306394510639,,-1.327775805812469,-0.7822835563713952,4.0,0
T06504,-0.9846863688390591,P004,1.2526055227708144,UPI,2025-12-24,Meera,1.670498279517272,Male,Delhi,-1.2261910994463827,Headphones,Accessories,-0.41723374547448105,1.022486314438908,0.22773711809756345,120.0,4.0,6504.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8120875563601478,1.1191986073842366,0.7983359339723537,1.1840645415174291,0.0,1
T06505,0.14718973967359678,P042,0.3921793656307652,Cash,2025-04-02,Aarav,0.184793166173568,Male,Surat,0.15842612700116207,Mouse,Accessories,0.5228174588542565,0.600206901125886,0.22773711809756345,386.0,42.0,6505.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,85.16,0.33087040823098707,0.626242257940779,2.5498536827317664,0.3838691367309419,2.0,1
T06506,0.47604563606578737,P008,1.9265781563750324,UPI,2025-03-16,Aarav,-1.5485294660607534,,,0.30257287029924157,Laptop Stand,Audio,0.7392066040016263,-0.5898532636653578,-4.391027726853016,403.0,8.0,6506.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,85.16,1.0738338758251378,1.3880123041151444,0.5190549870188771,1.7837770995405995,3.0,1
T06507,-0.6224582038912129,P042,-0.3315495401150965,Credit Card,2025-10-16,Meera,1.670498279517272,Female,Kolkata,-0.4125321128710322,Mouse,Accessories,0.5228174588542565,0.600206901125886,0.22773711809756345,189.0,42.0,6507.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.40279299156625215,,-3.016140513886603,-0.337745766043303,1.0,0
T06508,0.5427901731770988,P039,-0.43311432035657227,Credit Card,2025-04-08,Meera,1.2578024146995765,Male,Chennai,1.388202016842392,Keyboard,Accessories,-1.7418191028192003,-0.43629711336971344,0.22773711809756345,380.0,39.0,6508.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.5675976187869068,,-2.308859239305712,-0.44343778967559483,4.0,0
T06509,0.8271497114950818,P041,0.47905238520837967,Credit Card,2025-10-06,Rahul,-0.14536352568058844,Female,Surat,0.4199063748723677,Mouse,Audio,1.4238476697957634,0.9457082392910858,0.22773711809756345,199.0,41.0,6509.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,85.16,0.39140160244446853,0.692136103095612,2.087454380080524,0.46696174525258627,3.0,1
T06510,-1.241930938955572,P049,0.44136482524456166,Debit Card,2025-01-14,Rohit,1.0927240687724982,,Ahmedabad,-0.6705839504472534,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,0.22773711809756345,464.0,49.0,6510.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.365590460022264,0.6643529372589254,2.265699354766948,0.4309901316098136,1.0,1
T06511,-1.6569985291165397,P047,1.2832665885040901,Cash,2025-10-04,Neha,0.5974890309912636,Male,Delhi,0.7701670982927987,Headphones,Wearable,1.3294878130593695,1.2912095774562857,0.22773711809756345,201.0,47.0,6511.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8256071318667038,1.1328135718219878,0.7792613077285668,1.2117855431865074,3.0,1
T06512,-0.555018411184992,P003,-0.3634881502539254,Cash,2025-11-12,Aarav,-0.558059390498284,,Jaipur,1.7381557184453618,Headphones,Wearable,0.6618740898342056,1.5599328404736634,0.22773711809756345,162.0,3.0,6512.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.45175224411779075,,-2.75112132149709,-0.37087877560512494,4.0,0
T06513,-1.0229254265590813,P004,-0.725033217025468,Credit Card,2025-08-23,,1.1752632417360374,Male,Hyderabad,-1.2780266162944318,Headphones,Accessories,-0.41723374547448105,1.022486314438908,0.22773711809756345,243.0,4.0,6513.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.2911049777946866,,-1.3792471526208683,-0.7521963315594138,0.0,0
T06514,0.48786498117924876,P013,-0.5947236876590463,Credit Card,2025-11-27,Isha,-1.1358336012430579,Female,Pune,0.3499565707941019,Speaker,Audio,-1.2302893531429588,-0.16757385035233582,0.22773711809756345,147.0,13.0,6514.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.9031861918104523,,-1.6814531200267964,-0.6135028933451872,3.0,0
T06515,-0.6905932521923432,P021,-1.4640926556379676,Credit Card,2025-02-16,Meera,-1.4659902930972142,Female,Hyderabad,0.00028036926777887425,Earphones,Audio,0.9101895022984005,-0.66663133881318,0.22773711809756345,431.0,21.0,6515.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6830168816279999,-1.5612199468456092,2.0,0
T06516,-0.20947638051497355,P016,1.1951160245209225,Cash,2025-02-09,Pooja,-1.2183727742065968,Male,Surat,-0.15458261590063146,Charger,Accessories,-0.17033727822436734,-0.8201874891088243,0.22773711809756345,438.0,16.0,6516.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7862349036818438,1.0932136225463542,0.8367388432576568,1.1319617936612376,2.0,1
T06517,1.3472008964873832,P035,-1.0131194804777042,Credit Card,2025-03-01,Sneha,-1.5485294660607534,Female,Chennai,-1.7567759703224162,USB Cable,Wearable,1.4976328209279812,-0.244351925500158,0.22773711809756345,418.0,35.0,6517.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.16,,,-0.9870504114945918,-1.0633062371707633,0.0,0
T06518,-0.6273249930555793,P020,-1.0821068783775745,Cash,2025-11-28,Riya,0.1022539932100289,Female,Kolkata,-0.39482718806409733,USB Cable,Audio,1.4032729641915873,-0.5898532636653578,0.22773711809756345,146.0,20.0,6518.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.9241231342986501,-1.138656143841431,1.0,0
T06519,0.17639047465979552,P038,-1.4973088101823495,Credit Card,2025-03-25,Pooja,-0.3104418716076667,Female,Chennai,0.21752782686246197,Smart Watch,Electronics,0.05030870256524577,1.367987652604108,0.22773711809756345,394.0,38.0,6519.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6678649008583618,-1.5983667812176074,2.0,0
T06520,1.2060640107207559,P005,0.4503076360834337,UPI,2025-11-16,Neha,1.0927240687724982,Male,Jaipur,0.9070988288805377,Laptop Stand,Wearable,0.36957137573349624,-0.39790807579580234,0.22773711809756345,158.0,5.0,6520.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.3717756967452968,0.6710496524724782,2.2207040690570214,0.439536137619832,3.0,1
T06521,1.6426845243239179,P050,-0.27853144728464063,Cash,2025-02-04,Aryan,-0.558059390498284,Male,Pune,1.0844039284644376,USB Cable,Accessories,-0.679738610079487,-1.5879682405870463,0.22773711809756345,443.0,50.0,6521.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.3264664876982058,,-3.5902588742056563,-0.2829616832052545,4.0,0
T06522,-1.7028853983805663,P016,0.4867176516416986,Cash,2025-12-19,Pooja,-1.300911947170136,Female,Hyderabad,-0.44743025945579973,Charger,Accessories,-0.17033727822436734,-0.8201874891088243,0.22773711809756345,125.0,16.0,6522.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.39657077160206355,0.697651525936623,2.054579274907212,0.47426411277746444,1.0,1
T06523,-1.4338214831505922,P026,0.6259699918469924,Credit Card,2025-12-31,Sneha,-1.2183727742065968,Female,Pune,0.07813992173503258,Mouse,Electronics,-0.7911258093848544,-1.1656888272740242,0.22773711809756345,113.0,26.0,6523.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,85.16,0.48610455575666794,0.7911826539093185,1.597520668506232,0.6061426160566589,2.0,1
T06524,1.1914636432276564,P037,0.3251082843392246,Credit Card,2025-06-18,Rahul,-0.39298104457120575,Female,Hyderabad,0.22668731108339069,Earphones,Accessories,-0.056821661097878284,0.3698726756824195,0.22773711809756345,309.0,37.0,6524.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.2814941801285625,0.5701826762882442,3.0758982402582817,0.3192805372275332,2.0,1
T06525,0.7138230495248342,P048,0.49629923468334725,UPI,2025-06-06,Pooja,-0.8882160823524404,Male,Jaipur,-0.5819569858067586,Smart Watch,Electronics,-0.804605788918625,-1.5495792030131352,0.22773711809756345,321.0,48.0,6525.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.4029948827343713,0.7044850847841615,2.0149134431700997,0.48338555973014297,1.0,1
T06526,1.690657160372673,P009,0.298918624025385,Cash,2025-09-27,Aryan,-0.39298104457120575,Female,Kolkata,0.5462970230606021,USB Cable,Computer,-1.487827909498681,-1.1656888272740242,0.22773711809756345,208.0,9.0,6526.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.2615320906340944,0.5467345096345986,3.3453920876490386,0.2939518635122087,3.0,1
T06527,-0.10379753008873048,P049,1.4384882337787983,Cash,2025-03-27,Vivaan,-0.7231377364253622,Male,Mumbai,1.6060339963311832,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,0.22773711809756345,392.0,49.0,6527.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8913782709682209,1.1993699319971292,0.6951742645148784,1.3514343075822992,4.0,1
T06528,0.741633273321214,P015,-0.9256076886973131,,2025-12-15,Aryan,1.670498279517272,Male,Hyderabad,1.2483024086858605,USB Cable,Accessories,1.3160078335255987,1.5215438028997523,0.22773711809756345,129.0,15.0,6528.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,85.16,-2.598402685189138,,-1.0803713196412863,-0.9681812173411679,4.0,0
T06529,0.022043732589887895,P041,1.3580029362289496,UPI,2025-06-18,Meera,-0.39298104457120575,,Mumbai,-0.0790552488051521,Mouse,Audio,1.4238476697957634,0.9457082392910858,0.22773711809756345,309.0,41.0,6529.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8578150473344843,1.1653338303803549,0.7363754328125912,1.2791650176411173,2.0,1
T06530,1.25542715795933,P004,-0.7646370935976158,UPI,2025-10-24,Rohit,1.670498279517272,Male,Pune,1.5410988819381186,Headphones,Accessories,-0.41723374547448105,1.022486314438908,0.22773711809756345,181.0,4.0,6530.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.4466266734527726,,-1.3078099512878498,-0.7946091456440577,4.0,0
T06531,-1.222463782298106,P016,0.3461877670308517,Debit Card,2025-03-17,Pooja,-0.14536352568058844,Male,,0.47092316687385344,Charger,Accessories,-0.17033727822436734,-0.8201874891088243,0.22773711809756345,402.0,16.0,6531.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,85.16,0.2972767215162337,0.5883772319106609,2.8886058230417513,0.3396222566603033,3.0,1
T06532,-1.4247831604167687,P017,-1.1140454885164035,Credit Card,2025-04-10,Sneha,0.92764572284542,Female,Delhi,-0.9457266691954868,Speaker,Electronics,0.68032037761726,-0.5130751885175356,0.22773711809756345,378.0,17.0,6532.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.8976294149545749,-1.1736452081912168,1.0,0
T06533,-1.7028853983805663,P004,0.8354872743577096,UPI,2025-04-16,Pooja,-1.1358336012430579,Male,Kolkata,-0.26664557927400534,Headphones,Accessories,-0.41723374547448105,1.022486314438908,0.22773711809756345,372.0,4.0,6533.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.6073099908649103,0.9140499299041107,1.196906321103539,0.8019955801267346,2.0,1
T06534,-0.9707812569408693,P005,0.24590053119492908,Credit Card,2025-08-31,Arjun,0.6800282039548027,Female,Hyderabad,-1.336463102217899,Laptop Stand,Wearable,0.36957137573349624,-0.39790807579580234,0.22773711809756345,235.0,5.0,6534.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.21985858667697528,0.495883586333455,4.066684991422878,0.2424825134238628,0.0,1
T06535,0.6380401896796994,P002,0.626608764049769,Debit Card,,Vivaan,0.01971482024648979,Female,Chennai,1.1387979604579974,Earphones,Computer,-0.6449744523344997,1.3295986150301968,0.22773711809756345,,2.0,6535.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,85.16,0.4864973346923544,0.7915862328576521,1.5958921375076474,0.6067442705734044,4.0,1
T06536,1.0927373487505083,P015,1.1599835533682108,Credit Card,2025-10-13,Neha,0.34987151210064626,Female,Delhi,-1.0017069805792636,USB Cable,Accessories,1.3160078335255987,1.5215438028997523,0.22773711809756345,192.0,15.0,6536.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7701006074857017,1.0770253262427076,0.8620811881428152,1.100038707042898,1.0,1
T06537,1.5377009294925843,P036,0.0312730710619992,Debit Card,2025-11-02,Isha,1.4228807606266547,Male,Bangalore,0.4137147682202315,Power Bank,Electronics,-1.148700003333295,-1.6263572781609574,0.22773711809756345,172.0,36.0,6537.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.03079403035541391,0.1768419380746524,31.97639255894792,0.031213567275856256,3.0,1
T06538,-0.5689235230831818,P011,-0.4880487297953579,UPI,2025-01-24,Kabir,0.43241068506418534,Female,Delhi,0.0001922402250465573,Smart Watch,Electronics,-1.243059860069689,0.9073192017171747,0.22773711809756345,454.0,11.0,6538.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.6695258338536517,,-2.0489757254858634,-0.50099438757674,2.0,0
T06539,1.0704891697134045,P021,-1.4327928177019154,Credit Card,2025-10-28,Pooja,-0.8882160823524404,Male,Delhi,1.1616710858588641,Earphones,Audio,0.9101895022984005,-0.66663133881318,0.22773711809756345,177.0,21.0,6539.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6979376136695837,-1.5262725514099231,4.0,0
T06540,-1.1856152357679028,P007,-1.3650829642075981,UPI,2025-07-17,Karan,-1.3834511201336752,Female,Delhi,1.4982693384022674,Earphones,Wearable,-0.993325502391413,-1.5495792030131352,0.22773711809756345,280.0,7.0,6540.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.7325562081523261,-1.4508621360345024,4.0,0
T06541,0.6804507809691785,P041,1.9159740824642626,UPI,2025-06-24,Vivaan,-1.2183727742065968,,Ahmedabad,1.0442864109828278,Mouse,Audio,1.4238476697957634,0.9457082392910858,-4.391027726853016,303.0,41.0,6541.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.070203926063107,1.3841871558659482,0.5219277280941297,1.7744840133920032,4.0,1
T06542,-0.7538615113291072,P023,1.1510407425293387,Credit Card,2025-09-21,Meera,-1.1358336012430579,Male,Delhi,-0.4225614922414346,Laptop Stand,Audio,0.8541411663421964,-1.050521714552291,0.22773711809756345,214.0,23.0,6542.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7659517913099944,1.0728656684456535,0.868778977984468,1.0919026603741124,1.0,1
T06543,1.2714180366422483,P041,-1.4410968563380109,UPI,2025-03-19,,-1.3834511201336752,Male,Chennai,-0.31054969917097097,Mouse,Audio,1.4238476697957634,0.9457082392910858,0.22773711809756345,400.0,41.0,6543.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6939158847452517,-1.5355389447627086,1.0,0
T06544,-0.3533942886612388,P004,-0.3577392004289362,UPI,2025-05-20,Aarav,-0.4755202175347449,Female,Hyderabad,1.4700745014987382,Headphones,Accessories,-0.41723374547448105,1.022486314438908,0.22773711809756345,338.0,4.0,6544.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.44276082791971705,,-2.795332463091867,-0.3649077150032348,4.0,0
T06545,1.3339910401841026,P042,-0.013440983132361192,Credit Card,2025-06-16,Isha,-0.3104418716076667,Female,,1.7338574130009037,Mouse,Accessories,0.5228174588542565,0.600206901125886,0.22773711809756345,311.0,42.0,6545.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,85.16,-0.013532130810514192,,-74.39932016820119,-0.013452059503770666,4.0,1
T06546,1.2213596338087647,P020,-0.9332729551306321,Debit Card,2025-03-22,Rahul,-0.22790269864412754,Male,Pune,0.8820253804545317,USB Cable,Audio,1.4032729641915873,-0.5898532636653578,0.22773711809756345,397.0,20.0,6546.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,85.16,-2.707144937936064,,-1.071497887739796,-0.9764924287762887,3.0,0
T06547,-0.5932574689050141,P048,-0.13672401826824054,Cash,2025-07-14,Isha,-0.3104418716076667,Male,Jaipur,-0.6884935564658291,Smart Watch,Electronics,-0.804605788918625,-1.5495792030131352,0.22773711809756345,283.0,48.0,6547.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,85.16,-0.14702084558979528,,-7.314003884595376,-0.13783137089650555,1.0,0
T06548,1.2693322698575198,P044,1.9308803761787952,UPI,2025-09-06,Riya,1.5879591065537328,Male,Delhi,3.183975101943535e-05,Laptop Stand,Wearable,0.13047910716082867,1.7134889907693078,-4.391027726853016,229.0,44.0,6548.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0753028475825959,1.389561217139711,0.5178984738180448,1.7875462507253193,2.0,1
T06549,-1.7028853983805663,P011,0.2478168478032588,Debit Card,2025-03-30,,0.5974890309912636,Male,Jaipur,-0.33987028273852493,Smart Watch,Electronics,-1.243059860069689,0.9073192017171747,0.22773711809756345,389.0,11.0,6549.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.22139550260953553,0.4978120607249877,4.035238154551839,0.24434748405594936,1.0,1
T06550,-0.25536324977900016,P001,1.2015037465486882,Debit Card,2025-11-10,Ananya,0.7625673769183418,Male,Ahmedabad,0.15351377792178128,Headphones,Accessories,-1.419009066615747,-0.16757385035233582,0.22773711809756345,164.0,1.0,6550.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7891406480285705,1.0961312633752804,0.8322903717855766,1.1377592071483817,2.0,1
